#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=No termina "arhitektūra" lietojuma, ar ko šajā pētījumā tiek saprasta aktuāli uzceltā, pilsētvidē sastopamā arhitektūra, izriet arī attieksme pret empīriskā arhitektūras materiāla lomu, veidojot arhitektūras nozīmes teoriju.
7-13	1026-1035	materiāls	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing	*	*	ncmsn1	materiāls	_	_	root	basic	7-13	
7-14	1035-1036	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct	basic	7-19	
7-15	1037-1040	bet	_	_	_	_	_	_	_	_	_	_	_	_	cc	bet	_	_	cc	basic	7-19	
7-16	1041-1044	arī	_	_	_	_	_	_	_	_	_	_	_	_	q	arī	_	_	discourse	basic	7-15	
7-17	1045-1048	jau	_	_	_	_	_	_	_	_	_	_	_	_	r0t	jau	_	_	advmod	basic	7-18	
7-18	1049-1061	interpretēts	Masc	Sing	Nom	Pos	*	Past	*	*	*	Aspect=Perf\|Case=Nom\|Definite=Ind\|Degree=Pos\|Gender=Masc\|Number=Sing\|Tense=Past\|VerbForm=Part	*	Perf	vmnpdmsnpsnpn	interpretēt	_	_	amod	basic	7-19	
7-19	1062-1071	materiāls	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing	*	*	ncmsn1	materiāls	_	_	conj	basic	7-13	
7-20	1072-1076	kāda	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing\|PronType=Ind	*	*	pi0fsnn	kāda	_	_	det	basic	7-23	
7-21	1077-1081	cita	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing\|PronType=Ind	*	*	pi0msgn	cits	_	_	det	basic	7-23	
7-22	1082-1088	modeļa	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing	*	*	ncmsg2	modelis	_	_	nmod	basic	7-23	
7-23	1089-1099	sastāvdaļa	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn4	sastāvdaļa	_	_	nmod	basic	7-19	
7-24	1099-1100	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	_	_	punct	basic	7-13	

#Text=Taču ari pats "neinterpretētais" jeb "tīrais" materiāls ir tikai teorētisks konstrukts, jo pat ikdienas sarunās par arhitektūru kā kāda "naivā" arhitektūras modeļa sastāvdaļa tas ir jau interpretēts.
8-1	1102-1106	Taču	_	_	_	_	_	_	_	_	_	_	_	_	cc	taču	_	_	cc	basic	8-15	
8-2	1107-1110	ari	_	_	_	_	_	_	_	_	_	_	_	_	q	arī	_	_	discourse	basic	8-11	
8-3	1111-1115	pats	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing\|PronType=Tot	*	*	pg0msnn	pats	_	_	det	basic	8-11	
8-4	1116-1117	"	_	_	_	_	_	_	_	_	_	_	_	_	zq	"	_	_	punct	basic	8-5	
8-5	1117-1133	neinterpretētais	Masc	Sing	Nom	Pos	*	Past	*	*	*	Aspect=Perf\|Case=Nom\|Definite=Def\|Degree=Pos\|Gender=Masc\|Number=Sing\|Tense=Past\|VerbForm=Part	*	Perf	vmnpdmsnpsypy	neinterpretēt	_	_	amod	basic	8-11	
8-6	1133-1134	"	_	_	_	_	_	_	_	_	_	_	_	_	zq	"	_	_	punct	basic	8-5	
8-7	1135-1138	jeb	_	_	_	_	_	_	_	_	_	_	_	_	cc	jeb	_	_	cc	basic	8-9	
8-8	1139-1140	"	_	_	_	_	_	_	_	_	_	_	_	_	zq	"	_	_	punct	basic	8-9	
8-9	1140-1146	tīrais	Masc	Sing	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Masc\|Number=Sing	*	*	afmsnyp	tīrs	_	_	conj	basic	8-5	
8-10	1146-1147	"	_	_	_	_	_	_	_	_	_	_	_	_	zq	"	_	_	punct	basic	8-9	
8-11	1148-1157	materiāls	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing	*	*	ncmsn1	materiāls	_	_	nsubj	basic	8-15	
8-12	1158-1160	ir	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vcnipii30an	būt	_	_	cop	basic	8-15	
8-13	1161-1166	tikai	_	_	_	_	_	_	_	_	_	_	_	_	q	tikai	_	_	discourse	basic	8-14	
8-14	1167-1177	teorētisks	Masc	Sing	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Masc\|Number=Sing	*	*	armsnnp	teorētisks	_	_	amod	basic	8-15	
8-15	1178-1188	konstrukts	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing	*	*	ncmsn1	konstrukts	_	_	root	basic	8-15	
8-16	1188-1189	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct	basic	8-34	
8-17	1190-1192	jo	_	_	_	_	_	_	_	_	_	_	_	_	cs	jo	_	_	mark	basic	8-34	
8-18	1193-1196	pat	_	_	_	_	_	_	_	_	_	_	_	_	q	pat	_	_	discourse	basic	8-20	
8-19	1197-1205	ikdienas	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg4	ikdiena	_	_	nmod	basic	8-20	
8-20	1206-1213	sarunās	Fem	Plur	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Fem\|Number=Plur	*	*	ncfpl4	saruna	_	_	obl	basic	8-34	
8-21	1214-1217	par	_	_	_	_	_	_	_	_	_	_	_	_	spsa	par	_	_	case	basic	8-22	
8-22	1218-1229	arhitektūru	Fem	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Sing	*	*	ncfsa4	arhitektūra	_	_	nmod	basic	8-20	
8-23	1230-1232	kā	_	_	_	_	_	_	_	_	_	_	_	_	cs	kā	_	_	case	basic	8-30	
8-24	1233-1237	kāda	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing\|PronType=Ind	*	*	pi0fsnn	kāda	_	_	dep	basic	8-29	
8-25	1238-1239	"	_	_	_	_	_	_	_	_	_	_	_	_	zq	"	_	_	punct	basic	8-26	
8-26	1239-1244	naivā	Fem	Sing	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Fem\|Number=Sing	*	*	affsnyp	naiva	_	_	amod	basic	8-29	
8-27	1244-1245	"	_	_	_	_	_	_	_	_	_	_	_	_	zq	"	_	_	punct	basic	8-26	
8-28	1246-1258	arhitektūras	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg4	arhitektūra	_	_	nmod	basic	8-29	
8-29	1259-1265	modeļa	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing	*	*	ncmsg2	modelis	_	_	nmod	basic	8-30	
8-30	1266-1276	sastāvdaļa	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn4	sastāvdaļa	_	_	obl	basic	8-34	
8-31	1277-1280	tas	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing\|PronType=Dem	*	*	pd0msnn	tas	_	_	obl	basic	8-34	
8-32	1281-1283	ir	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vcnipii30an	būt	_	_	aux:pass	basic	8-34	
8-33	1284-1287	jau	_	_	_	_	_	_	_	_	_	_	_	_	r0t	jau	_	_	advmod	basic	8-34	
8-34	1288-1300	interpretēts	Masc	Sing	Nom	Pos	*	Past	*	*	*	Aspect=Perf\|Case=Nom\|Definite=Ind\|Degree=Pos\|Gender=Masc\|Number=Sing\|Tense=Past\|VerbForm=Part	*	Perf	vmnpdmsnpsnpn	interpretēt	_	_	advcl	basic	8-15	
8-35	1300-1301	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	_	_	punct	basic	8-15	

#Text=Aktuāla saskarsme ar arhitektūru ir nepieciešama (nepieciešama arī zināma tās daudzveidība), bet, ja tāda ir un grūti iedomāties par arhitektūru rakstošu cilvēku, kuram tādas nebūtu -, tad filozofiskā refleksijā izmantojams arī interpretēts materiāls, ko piedāvā arhitektūrai veltītā literatūra.
9-1	1303-1310	Aktuāla	Fem	Sing	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Fem\|Number=Sing	*	*	affsnnp	aktuāla	_	_	amod	basic	9-2	
9-2	1311-1320	saskarsme	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn5	saskarsme	_	_	nsubj	basic	9-6	
9-3	1321-1323	ar	_	_	_	_	_	_	_	_	_	_	_	_	spsa	ar	_	_	case	basic	9-4	
9-4	1324-1335	arhitektūru	Fem	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Sing	*	*	ncfsa4	arhitektūra	_	_	nmod	basic	9-2	
9-5	1336-1338	ir	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vcnipii30an	būt	_	_	cop	basic	9-6	
9-6	1339-1351	nepieciešama	Fem	Sing	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Fem\|Number=Sing	*	*	affsnnp	nepieciešama	_	_	root	basic	9-6	
9-7	1352-1353	(	_	_	_	_	_	_	_	_	_	_	_	_	zb	(	_	_	punct	basic	9-8	
9-8	1353-1365	nepieciešama	Fem	Sing	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Fem\|Number=Sing	*	*	affsnnp	nepieciešama	_	_	parataxis	basic	9-6	
9-9	1366-1369	arī	_	_	_	_	_	_	_	_	_	_	_	_	q	arī	_	_	discourse	basic	9-12	
9-10	1370-1376	zināma	Fem	Sing	Nom	Pos	*	Pres	*	Pass	*	Case=Nom\|Definite=Ind\|Degree=Pos\|Gender=Fem\|Number=Sing\|Tense=Pres\|VerbForm=Part\|Voice=Pass	*	*	vmnpdfsnppnpn	zināt	_	_	amod	basic	9-12	
9-11	1377-1380	tās	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing\|PronType=Dem	*	*	pd0fsgn	tā	_	_	det	basic	9-12	
9-12	1381-1393	daudzveidība	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn4	daudzveidība	_	_	nsubj	basic	9-8	
9-13	1393-1394	)	_	_	_	_	_	_	_	_	_	_	_	_	zb	)	_	_	punct	basic	9-8	
9-14	1394-1395	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct	basic	9-36	
9-15	1396-1399	bet	_	_	_	_	_	_	_	_	_	_	_	_	cc	bet	_	_	cc	basic	9-36	
9-16	1399-1400	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct	basic	9-18	
9-17	1401-1403	ja	_	_	_	_	_	_	_	_	_	_	_	_	cs	ja	_	_	mark	basic	9-18	
9-18	1404-1408	tāda	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing\|PronType=Dem	*	*	pd0fsnn	tāda	_	_	advcl	basic	9-36	
9-19	1409-1411	ir	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vcnipii30an	būt	_	_	cop	basic	9-18	
9-20	1412-1414	un	_	_	_	_	_	_	_	_	_	_	_	_	cc	un	_	_	cc	basic	9-21	
9-21	1415-1420	grūti	*	*	*	Pos	*	*	*	*	*	Degree=Pos	*	*	rpm	grūti	_	_	parataxis	basic	9-18	
9-22	1421-1431	iedomāties	*	*	*	*	*	*	*	*	*	Polarity=Pos\|Reflex=Yes\|VerbForm=Inf	*	*	vmyn0t2000n	iedomāties	_	_	ccomp	basic	9-21	
9-23	1432-1435	par	_	_	_	_	_	_	_	_	_	_	_	_	spsa	par	_	_	case	basic	9-24	
9-24	1436-1447	arhitektūru	Fem	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Sing	*	*	ncfsa4	arhitektūra	_	_	xcomp	basic	9-25	
9-25	1448-1456	rakstošu	Masc	Sing	Acc	Pos	*	Pres	*	Pass	*	Aspect=Imp\|Case=Acc\|Definite=Ind\|Degree=Pos\|Gender=Masc\|Number=Sing\|Tense=Pres\|VerbForm=Part\|Voice=Pass	*	Imp	vmnpdmsaapnpn	rakstīt	*[3]	*->3-1	amod	basic	9-26	
9-26	1457-1464	cilvēku	Masc	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Sing	*	*	ncmsa1	cilvēks	*[3]	*->3-1	obj	basic	9-22	
9-27	1464-1465	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct	basic	9-29	
9-28	1466-1471	kuram	Masc	Sing	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Masc\|Number=Sing\|PronType=Rel	*	*	pr0msdn	kurš	*[3]	*->3-2	obl	basic	9-29	
9-29	1472-1477	tādas	Fem	Plur	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Plur\|PronType=Dem	*	*	pd0fpan	tāda	_	_	acl	basic	9-26	
9-30	1478-1484	nebūtu	*	*	*	*	*	*	Cnd	Act	*	Mood=Cnd\|Polarity=Neg\|VerbForm=Fin\|Voice=Act	*	*	vcnc0ii00ay	būt	_	_	cop	basic	9-29	
9-31	1485-1486	-	_	_	_	_	_	_	_	_	_	_	_	_	zd	-	_	_	punct	basic	9-21	
9-32	1486-1487	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct	basic	9-29	
9-33	1488-1491	tad	*	*	*	*	*	*	*	*	*	PronType=Dem	*	*	r0t	tad	_	_	dep	basic	9-36	
9-34	1492-1503	filozofiskā	Fem	Sing	Loc	Pos	*	*	*	*	*	Case=Loc\|Degree=Pos\|Gender=Fem\|Number=Sing	*	*	arfslnp	filozofiska	_	_	amod	basic	9-35	
9-35	1504-1514	refleksijā	Fem	Sing	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Fem\|Number=Sing	*	*	ncfsl4	refleksija	_	_	obl	basic	9-36	
9-36	1515-1526	izmantojams	Masc	Sing	Nom	Pos	*	Pres	*	Pass	*	Case=Nom\|Definite=Ind\|Degree=Pos\|Gender=Masc\|Number=Sing\|Tense=Pres\|VerbForm=Part\|Voice=Pass	*	*	vmnpdmsnppnpn	izmantot	_	_	conj	basic	9-6	
9-37	1527-1530	arī	_	_	_	_	_	_	_	_	_	_	_	_	q	arī	_	_	discourse	basic	9-38	
9-38	1531-1543	interpretēts	Masc	Sing	Nom	Pos	*	Past	*	*	*	Aspect=Perf\|Case=Nom\|Definite=Ind\|Degree=Pos\|Gender=Masc\|Number=Sing\|Tense=Past\|VerbForm=Part	*	Perf	vmnpdmsnpsnpn	interpretēt	*[2]	*->2-1	amod	basic	9-39	
9-39	1544-1553	materiāls	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing	*	*	ncmsn1	materiāls	*[2]	*->2-1	nsubj	basic	9-36	
9-40	1553-1554	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct	basic	9-42	
9-41	1555-1557	ko	*	*	Acc	*	*	*	*	*	*	Case=Acc\|PronType=Rel	*	*	pr000an	kas	*[2]	*->2-2	obj	basic	9-42	
9-42	1558-1565	piedāvā	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipt230an	piedāvāt	_	_	acl	basic	9-39	
9-43	1566-1578	arhitektūrai	Fem	Sing	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Fem\|Number=Sing	*	*	ncfsd4	arhitektūra	_	_	iobj	basic	9-44	
9-44	1579-1586	veltītā	Fem	Sing	Nom	Pos	*	Past	*	*	*	Aspect=Perf\|Case=Nom\|Definite=Def\|Degree=Pos\|Gender=Fem\|Number=Sing\|Tense=Past\|VerbForm=Part	*	Perf	vmnpdfsnpsypn	veltīt	_	_	amod	basic	9-45	
9-45	1587-1597	literatūra	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn4	literatūra	_	_	nsubj	basic	9-42	
9-46	1597-1598	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	_	_	punct	basic	9-6	
